Tipo de Muestra,Numero,area,perimetro,largo,ancho,volumen,superficie,espesor,espesor medio,intensidad media,contraste medio,suavidad,asimetria,uniformidad,aleatoriedad,Rp,area convex hull,perimetro convex hull,Ra,Rv,Rs,superficie convex hull,volumen convex hull,enlongacion Feret 2D,convexidad Feret 2D,solidez Feret 2D,factor de forma 2D,circularidad,rectangularidad,compacticidad 2D,relacion de aspecto 2D,redondez 2D,curvatura 2D,solidez 2D,convexidad 2D,area de defecto,factor de Paris 2D,extension 2D,indice de concavidad 2D,enlongacion Feret 3D,convexidad Feret 3D,solidez Feret 3D,relacion de aspecto 3D,planitud,factor de forma 3D,esfericidad,paralelepipedad,compacticidad 3D,redondez 3D,curvatura 3D,solidez 3D,convexidad 3D,volumen de defecto,factor de Paris 3D,extension 3D,indice de concavidad 3D,factor de Wilson-Huang,factor de Dellino,clase
N5,c_0130,465.78,112.95,35.12,22.93,8502.1261,3472.73,49.62,18.46,2.19906359,0.984116,0.49199493,-0.026832353,5.711099359,0.953411791,17.976,535.299,126.903,12.176,12.661,16.624,3956.459664,16543.47263,2.6487796,0.8695475,1.8101898,0.4588264,0.6773673,0.9728261,0.5784211,0.6526946,0.4806891,1.0235474,0.8701386,0.890023,0.1492422,-0.2199539,0.664746,0.1701732,14.3706673,1.9551471,3.86702,0.6358651,2.1644254,0.441821,0.5800929,0.4710933,0.2127739,0.1328998,0.448937,0.5139263,0.8777379,0.9458042,-0.2445242,0.4140163,0.5012142,1.0327017,0.3929359,0
N5,c_103,736.52,146.81,45.22,26.29,17132.0545,6772.85,69.7,23.52,2.80232607,1.23196516,0.60281811,0.183789164,9.273133621,1.330194107,23.365,840.768,163.11,15.312,15.992,23.216,8542.183369,50156.41886,2.776443,0.8709798,1.910244,0.4294248,0.6553052,1.0264706,0.6194977,0.5813953,0.4585866,1.0333967,0.8760123,0.9000677,0.1415365,-0.1998646,0.7071792,0.1592464,19.7662663,1.7867771,3.5351365,0.657773,2.6511582,0.3268723,0.4745174,0.5485499,0.206737,0.0966222,0.4437439,0.3415725,0.7928714,1.927636,-0.4142572,0.6052507,0.6902384,1.0613832,0.3109537,0
N5,c_0083,429.16,86.66,27.34,24.61,15763.4616,5010.4,76.67,37.14,4.42519551,1.57178421,0.71185755,-2.249890572,21.84535678,2.033414691,13.792,442.442,111.057,11.688,15.554,19.968,4833.465306,20818.02692,1.7420884,0.7734737,1.3271437,0.7181777,0.8474537,0.8340081,0.6378041,0.9,0.7308696,1.0087975,0.969969,0.7802783,0.0309608,-0.4394434,0.657551,0.2217645,28.5950758,3.8210832,11.337098,1.4297886,3.1157508,0.4726828,0.6068013,0.5380383,0.3055461,0.0667898,0.2712857,0.7572025,1.0366052,0.3206507,0.0732105,0.4035196,0.2455414,1.8520878,0.514236,0
N5,c_0091,1473.31,238.51,53.63,48.38,50354.9037,14673.2,130.1,34.56,4.11758663,2.61391553,0.87232773,30.09600451,23.4374595,1.778849551,37.961,1886.925,231.459,21.656,22.908,34.171,16087.39229,133085.6479,1.9524682,0.7279736,1.1973297,0.3254469,0.5704795,1.1690722,0.5678431,0.9019608,0.652118,1.4155428,0.7808002,1.0304777,0.2807374,0.0609555,0.7272579,0.2213085,43.7321797,3.3054162,8.6638374,0.6775437,2.6893919,0.3012872,0.4494214,0.4624065,0.1491745,0.0436717,0.275939,0.3783646,0.9120932,1.6429531,-0.1758136,0.3942613,0.6278201,1.6638434,0.2563857,0
N5,c_0099,1414.12,165.32,64.99,35.76,31178.2543,8783.49,66.11,22.29,2.65620062,1.14224697,0.56610934,-0.378107837,8.284382891,1.246557756,26.311,1608.907,232.604,21.216,19.525,26.438,10733.1354,68167.41646,2.9869549,0.8777898,2.0619309,0.6502091,0.8063555,0.8204593,0.6085285,0.5501618,0.4262667,0.8096815,0.8789326,0.7107301,0.1377437,-0.5785397,0.6923494,0.3135831,9.2673378,1.2792668,2.2193642,0.4425493,1.8489321,0.4027887,0.5454038,0.4888252,0.2029445,0.206085,0.6397045,0.4573777,0.8183527,1.1863769,-0.3632946,0.4437133,0.5722191,0.7836868,0.4397894,0
N13 A,27_1,1100.57,294.77,49.43,31.76,66677.7721,31412.43,181.73,60.58,7.21868044,4.29966685,0.94868409,28.68089586,70.59648242,2.52540957,46.915,1236.018,191.923,18.717,25.155,49.997,21697.9918,153958.5972,2.2198328,0.8090804,1.5523981,0.1591652,0.3989551,1.8153959,0.701085,0.6425532,0.5735745,1.8983265,0.890416,1.5358988,0.1230706,1.0717975,0.7873679,0.5469883,90.0107845,4.7816827,20.411283,1.4924667,5.7219893,0.1273664,0.2531454,0.9621581,0.2337269,0.0212181,0.3027619,0.433089,1.4477114,1.3089943,0.8954228,0.539674,0.7223805,2.1596178,0.1009936,1
N13 A,27_2,130.59,91.91,16.2,13.67,1135.7714,2220.68,58.91,8.7,1.03625528,1.33774282,0.64151999,-5.285373591,2.863380876,0.08168586,14.628,155.576,65.476,6.447,6.472,13.293,3357.638065,8161.211624,2.0084688,0.7770705,1.3241276,0.1942582,0.4407473,1.5387042,0.5898102,0.8441558,0.6339354,1.8064788,0.8394114,1.4037614,0.191311,0.8075229,0.7026474,0.434525,180.0124308,3.2472191,13.1170867,0.5823882,4.3090668,0.1154217,0.23706,0.5605217,0.0870736,0.0106096,0.2036765,0.139167,0.6613824,6.1856114,-0.6772352,0.6256772,0.925038,2.2408399,0.1044835,1
N13 A,28_1,137.01,146.35,21.45,13.46,5628.1853,4353.93,92.73,41.08,4.89462453,1.51457882,0.69641303,1.979970326,26.25129831,2.223783587,23.292,217.533,81.123,6.604,11.035,18.614,2554.419003,6970.478392,3.35938,0.8308241,1.6617586,0.0803879,0.2835277,2.0957623,0.4744179,0.627451,0.3790103,2.1713511,0.6298236,1.8040107,0.5877462,1.6080215,0.7532552,0.8851349,141.6906225,10.5762263,59.9025807,2.3531273,6.888986,0.2083401,0.3514379,0.6173053,0.2101596,0.0134791,0.1611604,0.8074317,1.7044687,0.2384948,1.4089374,0.2602816,0.7303141,2.474976,0.0996424,1
N13 A,28_2,66.09,81.5,14.3,9.89,3257.7107,3204.36,114.2,49.29,5.87292045,1.84035108,0.77204819,5.413109607,37.87808667,2.484814645,12.971,92.603,52.231,4.587,9.196,15.969,2230.176685,3978.340153,3.0950469,0.8602614,1.7349486,0.1250343,0.353602,1.6847588,0.4674593,0.6911765,0.4113797,1.8138726,0.7137227,1.5604045,0.4011044,1.120809,0.6549593,0.6292916,457.1292126,18.3701032,195.9964476,4.0755892,11.5518467,0.1909969,0.3316532,0.5518005,0.2017682,0.0041779,0.0782151,0.8188618,1.4368201,0.2212073,0.8736401,0.2464009,0.4728878,4.3377706,0.1172732,1
N13 A,28_3,97.37,107.97,21.03,10.73,2388.7243,2201.74,46.04,24.53,2.92306311,0.67969864,0.31600091,0.198460801,9.006288193,1.50945682,17.185,148.034,72.38,5.567,8.293,13.237,1495.76482,3089.100836,4.5433894,0.9129217,2.3470995,0.104951,0.3239614,1.699866,0.4315686,0.51,0.28024,1.6340741,0.6577512,1.4917817,0.5203317,0.9835634,0.6561275,0.5991523,40.8560102,4.4521305,16.5420194,1.5448822,4.2920944,0.2458914,0.3924903,0.6522289,0.2299602,0.0467461,0.3306243,0.773275,1.4719823,0.2932011,0.9439647,0.2973848,0.523614,1.3494841,0.1271517,1
N13 A,28_4,661.59,239.45,39.12,30.29,20293.7132,11981,98.87,30.67,3.65483102,1.32760155,0.63801244,-1.262806759,15.1354967,1.80062919,38.109,829.42,152.279,14.512,16.921,30.877,10337.43527,59713.11649,2.31334,0.8070943,1.4492505,0.1450022,0.3807915,1.724912,0.5583557,0.7741935,0.5503901,1.9482651,0.7976532,1.5724338,0.2536777,1.1448675,0.6999981,0.6071447,47.6228511,2.9706741,8.4743383,0.8838682,3.264339,0.164569,0.300307,0.7444149,0.1732306,0.0401038,0.3901443,0.3398535,1.1589915,1.9424441,0.3179831,0.5097214,0.6790226,1.6507119,0.1143543,1
N13 A,29_1,295.78,243.61,28.39,26.08,10884.274,7747.45,80.49,36.8,4.38455269,0.89660287,0.44564453,0.532606856,20.02819897,2.102897115,38.772,478.121,119.055,9.703,13.748,24.83,5391.193598,24008.35671,2.725845,0.7492692,1.324409,0.0626294,0.2502587,2.2359863,0.3994026,0.9185185,0.467099,2.7309595,0.6186301,2.0462238,0.6164747,2.0924475,0.6456243,1.113565,47.9079812,3.7751699,11.3721747,1.3510134,3.0861204,0.1697413,0.3065667,0.7558157,0.1826021,0.0398652,0.3806601,0.4533536,1.4370565,1.2057839,0.8741131,0.4027808,0.6998862,1.8765886,0.076721,1
N13 A,29_2,86.18,81.2,13.46,12.62,3504.8946,2577.53,86.51,40.67,4.84594199,1.01573922,0.50780769,0.896089117,24.51487998,2.246543546,12.924,107.71,55.726,5.237,9.423,14.322,1620.369778,3025.206674,2.1026694,0.7588816,1.3212818,0.1642266,0.4052488,1.5567754,0.5072917,0.9375,0.6055348,1.9202059,0.8000821,1.4572089,0.2498717,0.9144179,0.6340495,0.4990062,184.7176747,14.5096861,112.0539032,3.1188225,6.8550191,0.2848369,0.4329099,0.5312057,0.2384955,0.0103393,0.1096304,1.1585637,1.590703,-0.1368623,1.1814059,0.2058544,0.6116146,3.6820402,0.1754362,1
N13 A,29_3,53.53,90.13,12.41,9.68,2444.305,3153.48,92.17,45.66,5.44079322,1.55896949,0.70848761,4.201803978,32.03261675,2.390263107,14.344,85.724,49.848,4.128,8.356,15.841,1682.136311,3122.883877,2.8768595,0.7820945,1.4108998,0.0828095,0.2877663,2.0405081,0.4458364,0.779661,0.4425797,2.3118292,0.6244356,1.8080688,0.6014463,1.6161376,0.7139831,0.8910801,320.3480239,15.8662264,131.2865473,4.1353003,9.5265012,0.1467901,0.2782688,0.7314553,0.2208771,0.0059618,0.1181558,0.7827076,1.8746869,0.2776163,1.7493737,0.2821961,0.901273,4.1035513,0.0800764,1
N13 A,29_4,536.17,249.56,40.8,24.19,27729.1003,14059.78,131.43,51.72,6.162052,2.4112809,0.85324926,10.81976654,43.78516042,2.515175611,39.719,678.522,146.849,13.064,18.777,33.449,9871.572409,49351.55848,3.1052805,0.8729375,1.9272217,0.1081829,0.3289117,1.9199437,0.5432541,0.5927835,0.410024,1.946818,0.7902072,1.6994505,0.2654909,1.3989011,0.6874832,0.7302356,81.8829111,5.4977237,24.0894455,1.5914794,5.4338872,0.1768862,0.3151104,0.7377243,0.2137588,0.0233243,0.2590654,0.5618688,1.4242699,0.779775,0.8485397,0.3804426,0.6098884,1.9069511,0.1036435,1
N13 A,29_5,113.61,139.5,15.77,14.09,3742.0082,3484.11,66.11,32.94,3.92465885,0.7124193,0.33666824,0.55737059,15.91048837,1.951285996,22.203,165.265,69.832,6.013,9.631,16.651,1670.064622,4135.906058,2.1904206,0.7096768,1.1825911,0.0733549,0.2708411,2.3354442,0.5110448,0.8933333,0.5812763,2.814989,0.6874122,1.9977323,0.4547313,1.9954647,0.7434328,1.0455529,77.2267889,8.2223962,36.5847983,2.2057064,4.6915341,0.1935058,0.3345513,0.7929574,0.2546099,0.0247305,0.2537228,0.9047614,2.0862097,0.1052638,2.1724194,0.2814111,1.0903769,2.5422186,0.0906102,1
N13 A,29_6,463.62,293.29,43.54,22.72,25721.4297,15468.91,115.41,55.48,6.61037386,1.99635819,0.79941614,1.183325186,47.68248866,2.65259145,46.678,664.653,150.655,12.148,18.312,35.085,10201.31237,50957.50377,4.088645,0.9078992,2.2399471,0.067731,0.2602518,2.2133565,0.468778,0.5217391,0.3114087,2.1442316,0.697539,1.9467461,0.4336116,1.8934922,0.6720455,0.9938867,59.7605002,4.1017266,15.794279,1.6747485,5.0805586,0.1421778,0.2724088,0.8956845,0.2253524,0.0319586,0.3696894,0.5047624,1.5163649,0.9811303,1.0327297,0.4464524,0.715467,1.5862327,0.0708949,1
N13 A,29_7,98.56,115.71,20.4,10.1,3569.328,3231.48,68.65,36.21,4.31482779,0.70117017,0.32959678,0.41102478,19.10937851,2.091624173,18.416,140.69,67.854,5.601,9.481,16.036,1550.779832,3462.180639,4.22307,0.9445923,2.3236574,0.0925115,0.3041571,1.8969968,0.4785223,0.4948454,0.3014962,1.8052734,0.7005739,1.7052475,0.4274013,1.4104949,0.6830434,0.7661788,90.6319923,9.5465192,48.923428,2.374814,6.7995505,0.2066377,0.3495209,0.7026289,0.2524343,0.0210727,0.2182764,1.0309479,2.0837799,-0.0300189,2.1675598,0.2448565,1.0842217,1.9297857,0.1063092,1
N13 A,28_8,71,94.59,16.2,10.94,2908.8121,2904.74,87.33,40.97,4.88127003,1.18134943,0.58256568,1.727751826,25.22238362,2.248456601,15.054,111.581,58.06,4.754,8.855,15.204,1835.675413,3570.050456,3.694081,0.8763267,1.8462189,0.0997242,0.3157914,1.7431004,0.4008492,0.6753247,0.3446702,1.8590947,0.6363366,1.6291743,0.5714953,1.2583485,0.6299326,0.7267127,228.9686138,13.0521402,97.6823037,3.0197936,7.984713,0.197597,0.3392502,0.5703131,0.1880422,0.0083411,0.1212356,0.8147818,1.5823838,0.2273225,1.1647677,0.2307884,0.6111274,3.0337992,0.1071323,1
N13 A,29_9,251.59,191.86,24.19,20.4,14763.3559,9132.57,102.77,58.68,6.99188153,1.41132349,0.66575686,0.708893968,50.87824127,2.775494685,30.535,346.201,98.455,8.949,15.218,26.958,4584.383739,17338.36311,2.3254792,0.7718137,1.327271,0.0858902,0.2930703,2.151339,0.5098162,0.8434783,0.5475171,2.5248001,0.7267035,1.9486754,0.376077,1.8973507,0.7015464,0.9872568,73.5254418,7.2379803,32.7803253,2.6320391,5.0373403,0.1798962,0.318675,0.8995694,0.2910977,0.0259755,0.2752292,0.851485,1.9921032,0.1744188,1.9842064,0.3418707,1.0031578,2.5461826,0.0933942,1
N13 A,29_10,36.36,58.6,9.68,7.36,829.4777,1012.88,55.09,22.81,2.71784756,0.51613088,0.21035452,0.168095896,7.65308644,1.417925808,9.326,49.691,37.36,3.402,5.829,8.978,629.5227676,805.4227045,2.5742092,0.8135787,1.4795482,0.133082,0.364804,1.7197535,0.510559,0.7608696,0.4946138,1.9278512,0.731805,1.5684587,0.3664842,1.1369173,0.6976708,0.628549,201.5770543,15.1461517,108.6977514,2.6777758,7.4836362,0.2736473,0.4214967,0.5015283,0.2113949,0.0094746,0.1062297,1.0298663,1.6089715,-0.0290002,1.2179431,0.2052644,0.6097035,3.2274703,0.1537637,1
N13 A,29_11,32.38,44.32,9.46,6.94,777.9494,917.93,57.64,24.02,2.86241404,0.58728883,0.25645481,0.379216888,8.538322327,1.490766255,7.054,40.799,35.868,3.211,5.705,8.547,746.0089308,822.6974739,2.7663934,0.8290115,1.7245121,0.207166,0.4551549,1.3507553,0.4929293,0.7333333,0.4602525,1.4905237,0.793711,1.2356613,0.2599044,0.4713226,0.6210438,0.3131955,246.1930647,13.9923485,121.8949203,2.9286804,8.3047626,0.2974824,0.4456297,0.4538104,0.2054377,0.0077576,0.0879379,0.9456081,1.2304581,0.0575206,0.4609162,0.2172546,0.2367898,3.4117463,0.2028305,1
N13 A,31_1,843.32,306.97,52.79,27.55,46891.7511,18876.06,123.65,55.6,6.62517575,1.98595691,0.79773564,1.382388992,47.83697851,2.657950658,48.856,1039.93,184.139,16.384,22.37,38.757,12383.52491,76118.56055,3.3048838,0.9006967,2.1049195,0.1124635,0.3353558,1.9102989,0.5797573,0.5219124,0.38526,1.8508495,0.8109413,1.667054,0.2331349,1.334108,0.714919,0.6933284,40.3216695,3.8790814,13.0059779,1.3841022,4.4878583,0.1922895,0.3331479,0.8286386,0.2606978,0.0473656,0.3929508,0.6160357,1.5242883,0.6232825,1.0485767,0.4231862,0.6498514,1.4320905,0.1117231,1
N13 A,31_2,299.27,154.97,26.5,22.51,13609.0858,6758.47,93.47,45.47,5.41817903,1.32828721,0.6382509,0.439316098,31.1210109,2.392893771,24.665,356.774,101.834,9.76,14.811,23.191,5068.391928,19905.39758,2.3467849,0.817577,1.5461088,0.156593,0.3957183,1.5811272,0.5017802,0.8492063,0.5425463,1.8613683,0.8388357,1.5218119,0.1921286,1.0436238,0.5981865,0.5461333,60.0025516,5.4151704,21.4796122,1.8558017,4.1531845,0.2604846,0.4078696,0.6527358,0.2441215,0.0318296,0.2462444,0.6836882,1.3334555,0.462655,0.6669109,0.3570655,0.4596147,2.1880585,0.1614015,1
N13 A,32_1,267.91,202.86,27.76,21.24,9274.1664,7019.87,87.84,34.62,4.1245941,1.25898504,0.61315929,0.891243614,18.59731984,1.97337452,32.286,429.613,109.783,9.235,13.034,23.635,4966.554888,20983.65716,2.8771466,0.7944908,1.4091675,0.0818082,0.2860214,2.0697289,0.4542454,0.7651515,0.4425355,2.3258172,0.6236066,1.8478403,0.603575,1.6956806,0.7284166,0.9276341,73.0794193,4.8806157,16.9117057,1.4127308,4.1349227,0.1676901,0.304092,0.7171134,0.1790141,0.026134,0.2896004,0.4419709,1.4134284,1.2625923,0.8268568,0.4050358,0.6944922,1.9644969,0.0869768,1
N13 A,32_2,289.23,203.16,23.56,19.35,6477.8784,5460.74,66.76,22.4,2.66857908,0.93133845,0.4644936,0.261499524,7.988705634,1.334778952,32.334,382.632,102.171,9.595,11.564,20.846,3849.512048,14860.95554,1.9186296,0.7243351,1.1390623,0.088061,0.2967507,2.3674212,0.6345109,0.8214286,0.6636193,2.7451609,0.7559037,1.9884164,0.3229199,1.9768328,0.839407,1.018111,45.9219959,3.6367481,10.4810655,1.0439604,3.4498123,0.1707188,0.3077426,0.8223716,0.2128825,0.0415892,0.3900612,0.4358992,1.4185545,1.2941084,0.837109,0.4883756,0.7024227,1.8276015,0.0913228,1
N13 A,32_3,313.21,186.5,32.18,19.35,11676.2184,7073.46,103.85,37.28,4.44182201,1.98790311,0.79805155,3.27779422,23.68154157,1.982362969,29.683,432.245,116.786,9.985,14.074,23.725,5740.948316,24124.49774,3.3063559,0.865671,1.881676,0.1131561,0.3363869,1.8096161,0.5029838,0.6013072,0.3850885,1.8447658,0.7246117,1.5969603,0.3800494,1.1939206,0.6941425,0.6574194,95.9308225,5.902099,24.3108822,1.446869,5.3669936,0.2087279,0.3518739,0.5919857,0.1805512,0.0199087,0.2087574,0.4839984,1.2321066,1.0661225,0.4642131,0.3730409,0.5658013,1.9142595,0.1183657,1
N13 A,32_4,65.92,70.5,14.72,7.57,3425.3961,3013.99,122.1,51.97,6.19179729,2.63992395,0.87451687,2.725423544,45.30755218,2.471782709,11.22,85.193,51.735,4.581,9.351,15.487,2856.207039,4293.30747,3.2885906,0.8940569,1.9984167,0.1666746,0.408258,1.580984,0.5912698,0.5142857,0.3871688,1.5241069,0.7737245,1.3626382,0.2924497,0.7252765,0.7641865,0.4274425,531.3899235,16.397448,221.9886362,4.6617072,16.1251705,0.2201533,0.3646001,0.5318202,0.2516516,0.0035941,0.064354,0.7978455,1.0552406,0.2533755,0.1104812,0.315414,0.2095661,4.4036153,0.1488509,1
N13 A,32_5,212.3,147.54,23.35,16.83,13487.2546,8219.72,108.69,63.53,7.56946189,1.67856818,0.73805472,1.159462992,60.11434444,2.883214445,23.481,263.453,86.887,8.221,14.767,25.575,4398.687939,14696.39882,2.5674099,0.8441532,1.6249344,0.1225652,0.3500932,1.8362564,0.5404279,0.7207207,0.4959238,2.0115175,0.8058436,1.6980289,0.2409356,1.3960577,0.6706363,0.7245281,95.2026449,8.437396,45.7467519,3.1627566,6.4595111,0.1924705,0.3333569,0.8635505,0.3158765,0.020061,0.2214754,0.9177251,1.8686758,0.0896509,1.7373515,0.3441951,0.8725633,2.6881121,0.116706,1
N13 A,32_6,514.58,300.13,39.33,32.18,29522.393,16462.97,137.03,57.37,6.83580027,1.57192245,0.71189362,3.842470482,49.19910548,2.736863142,47.767,750.742,149.235,12.798,19.173,36.195,8536.74887,44822.08197,3.0062758,0.8279818,1.6183962,0.071788,0.2679329,2.0984434,0.4065569,0.8181818,0.4235272,2.4289282,0.6854348,2.0111083,0.458928,2.0222166,0.5931373,1.0589104,87.1494281,6.9098417,30.0554127,1.6045179,4.2580692,0.148633,0.280593,0.7439347,0.17022,0.0219148,0.2790922,0.6586573,1.928483,0.5182401,1.8569659,0.2584349,0.9892398,2.1510283,0.0751801,1
N13 A,32_7,705.83,255.51,40.8,30.5,25548.4107,12155.66,87.51,36.2,4.31279963,1.49984889,0.69226477,1.403044333,20.8497873,2.016227291,40.666,907.059,159.004,14.989,18.271,31.102,8641.742735,52486.89543,2.3588844,0.8062025,1.4416507,0.1358596,0.3685914,1.7917544,0.5671881,0.7474227,0.5397634,1.9932261,0.7781503,1.6069438,0.2850987,1.2138876,0.7288926,0.6462182,26.2282762,2.7837974,6.6846916,1.0152984,2.8692958,0.202732,0.3451026,0.8121235,0.2346104,0.0728168,0.5052886,0.4867579,1.4066212,1.0544094,0.8132424,0.4819857,0.6547964,1.4459997,0.1272018,1
N13 A,33_1,140.86,155.27,19.77,15.77,4510.9254,3822.43,70.73,32.03,3.8157928,1.63875149,0.72866687,1.537154585,17.2457811,1.790461064,24.712,208.984,77.35,6.696,10.25,17.441,2641.327357,7551.479781,2.7751256,0.8030045,1.469047,0.0734196,0.2709605,2.1840813,0.4516312,0.7978723,0.4588043,2.4998145,0.6740051,2.0073623,0.4836683,2.0147246,0.6700709,1.0587972,78.4436802,5.9503619,24.5352316,1.8019063,4.4837912,0.202994,0.3453998,0.6762819,0.2044872,0.0243469,0.2432056,0.5973565,1.447161,0.6740423,0.8943221,0.3423203,0.6017265,2.1876827,0.0935897,1
N13 A,33_2,119.13,85.37,14.51,13.25,4168.2797,2975.96,79.35,34.99,4.16881577,1.64031053,0.72904272,0.797065569,20.06964356,1.931935826,13.587,142.438,63.183,6.158,9.984,15.389,2531.609023,6376.061445,1.7679168,0.7216108,1.1613575,0.2054246,0.4532379,1.5374216,0.6195077,0.9130435,0.720192,1.872397,0.8364003,1.3511418,0.1955997,0.7022837,0.7406832,0.3873828,119.8691183,7.813807,41.0308294,2.5204199,5.9884296,0.2730495,0.4208825,0.6211875,0.2731556,0.0159329,0.1504418,0.653739,1.1755231,0.5296626,0.3510462,0.4178358,0.3882075,3.1903701,0.1907599,1
N13 A,33_3,1527.87,412.86,67.94,37.02,52653.2904,19388.77,109.54,34.46,4.10613388,1.42512779,0.67007471,1.141143625,18.89132468,1.942732755,65.709,1900.241,241.958,22.053,23.251,39.28,16571.81974,131257.3449,3.0207893,0.8820917,1.9076065,0.1126382,0.3356161,1.9668621,0.6075324,0.5448916,0.4214923,1.9344258,0.8040415,1.7063409,0.2437169,1.4126817,0.7555983,0.7330192,24.9632873,2.274737,5.2432709,0.6566995,2.9591152,0.2074084,0.3503893,0.6918781,0.1911314,0.0765067,0.5143384,0.4011455,1.1699845,1.4928612,0.339969,0.4764641,0.6225122,1.0786444,0.1175963,1
N13 A,33_4,720.56,284.36,37.44,35.34,19086.4075,10574.46,83.7,26.49,3.15608457,1.12762437,0.55976939,1.233231487,11.23240654,1.56809024,45.258,883.591,155.627,15.145,16.578,29.008,8819.272571,55279.13563,1.9452358,0.7557651,1.2458942,0.1119778,0.3346308,1.9537401,0.5446763,0.9438202,0.6545425,2.4177034,0.8154907,1.8272158,0.2262555,1.6544315,0.6679123,0.8475433,30.7252868,2.4957277,5.5546605,0.7279586,2.3688063,0.1866651,0.3266195,0.7131108,0.1723663,0.0621592,0.4804279,0.3452733,1.1990173,1.8962567,0.3980345,0.4992171,0.6843062,1.5897737,0.1092969,1
N13 A,33_5,53.75,47.89,8.41,7.99,1277.9202,856.19,41.97,23.78,2.8328244,0.66817023,0.30865292,-0.041962543,8.471345543,1.45864061,7.622,58.362,39.417,4.136,6.732,8.254,609.6373591,880.8714467,1.3168724,0.6705425,0.952539,0.2945129,0.5426905,1.4595409,0.7993421,0.95,0.9668663,1.8118866,0.9209778,1.2149469,0.0858025,0.4298938,0.8679276,0.2290124,57.8666506,9.0788955,43.9560003,2.8984057,5.2516109,0.5424687,0.6651452,0.5663737,0.4527728,0.0330045,0.1546912,1.4507454,1.4044251,-0.3106992,0.8088503,0.3120967,0.6055833,2.9695152,0.3609679,1
N13 A,33_6,126.52,99.94,16.83,13.88,4687.6205,3363.71,85.98,37.05,4.41447041,1.96216318,0.79381802,0.706520594,23.33763333,1.964789265,15.907,159.757,67.806,6.346,10.382,16.361,2910.824283,7426.347382,2.2377622,0.7796015,1.3919137,0.1591722,0.398964,1.6273142,0.5416667,0.825,0.5689789,1.8906643,0.7919695,1.4739647,0.2626748,0.9479294,0.6839489,0.5176091,135.6166472,7.9795337,44.8217499,2.4130142,6.1940778,0.2555349,0.4026863,0.5851934,0.2333965,0.0140828,0.1448189,0.6312148,1.1555877,0.5842467,0.3111754,0.3697576,0.4002625,2.9675571,0.1606573,1
N13 A,33_7,23.53,40.45,8.62,4.21,805.2272,991.59,73.07,34.21,4.07660859,1.53993782,0.70338806,-0.133824287,18.9901461,1.908004203,6.438,27.174,30.072,2.737,5.771,8.883,1032.118765,1015.947741,3.1597744,0.9008771,2.1493762,0.1807231,0.4251154,1.5765004,0.6487805,0.4878049,0.4029527,1.4932075,0.8660969,1.3451966,0.1546053,0.6903931,0.7490854,0.3702576,484.6025932,16.2538527,201.1089667,5.3333896,17.3714809,0.2742478,0.422113,0.5091181,0.3037625,0.0039411,0.0591083,0.7925872,0.9607373,0.2616908,-0.0785254,0.3832543,0.2110962,4.480849,0.1794468,1
N13 A,33_8,103.43,92.8,17.46,10.1,2355.725,1958,67.63,22.78,2.71376526,0.91964542,0.45821414,1.64197602,8.210269563,1.372703348,14.77,126.512,61.444,5.738,8.254,12.482,1782.243923,3495.038083,2.9465355,0.8925901,1.8919863,0.150909,0.3884701,1.6841016,0.5868474,0.5783133,0.4321141,1.6921608,0.817554,1.510406,0.2231608,1.020812,0.7178087,0.542034,131.313395,8.0625386,46.3425924,1.653237,6.6988782,0.2891557,0.4372748,0.479974,0.1976325,0.0145443,0.1362617,0.6740198,1.0986151,0.4836359,0.1972302,0.2932146,0.3405701,2.2261816,0.1698682,1
N13 A,33_9,2994.52,636.55,74.46,61.42,114853.6122,51903.94,132.48,38.35,4.56995943,2.12752314,0.81904889,9.014684743,25.41088389,2.034008576,101.309,3696.907,321.625,30.874,30.154,64.268,27399.49359,326228.609,1.8513222,0.7272856,1.1777695,0.0928703,0.3047463,2.342428,0.6548448,0.8248588,0.6877461,2.7212951,0.8100063,1.9791587,0.2345583,1.9583174,0.8084441,0.9974214,20.2464483,2.0125021,3.7322445,0.564565,2.1571504,0.1032929,0.2201474,1.1496432,0.1895796,0.0943306,0.9412856,0.3520648,1.8943393,1.8403861,1.7886787,0.5384793,1.1043835,1.3021016,0.0670891,1
N13 A,33_10,85.38,79.12,12.41,11.36,1787.6028,1530.29,54.07,20.94,2.49462876,0.75782713,0.36479785,0.292493701,6.797474594,1.253332326,12.593,100.61,53.49,5.213,7.529,11.035,1245.347739,2464.02924,1.8036269,0.7288412,1.2021418,0.1713854,0.4139872,1.6645168,0.6057753,0.9152542,0.7059329,2.0295266,0.8486314,1.4792026,0.1783679,0.9584052,0.7138261,0.5025411,88.4318827,7.3752912,33.5917531,1.7618203,4.7606361,0.3175677,0.4654691,0.5365478,0.2345648,0.021597,0.1666112,0.7254796,1.2288059,0.3783986,0.4576119,0.3233238,0.3573704,2.6362233,0.1926983,1
